number,word,hira,pos,prop1,sub_prop1,prop2,sub_prop2,prop3,sub_prop3,remark,meaning,cnt-word,cnt-word-hira,tmp
1502,強い,つよい,,形容词,形1,,,,,,强的,1,1,"(強い,つよい)"
1503,つらい,つらい,,形容词,形1,,,,,,难受的、辛苦的,1,1,"(つらい,つらい)"
1504,釣る,つる,,动词,动1,,,,,他,钓鱼,1,1,"(釣る,つる)"
1505,連れる,つれる,,动词,动2,,,,,他,带领,1,1,"(連れる,つれる)"
1506,手,て,,名词,,,,,,,手,1,1,"(手,て)"
1507,出会う,であう,,动词,动1,,,,,自,相遇,1,1,"(出会う,であう)"
1508,手足,てあし,,名词,,,,,,,手足,1,1,"(手足,てあし)"
1509,手洗い,てあらい,,名词,,,,,,,卫生间,1,1,"(手洗い,てあらい)"
1510,提案,ていあん,,名词,,动词,动3,,,他,提案,1,1,"(提案,ていあん)"
1511,ティーシャツ,てぃーしゃつ,,名词,,,,,,,T恤,1,1,"(ティーシャツ,てぃーしゃつ)"
1512,ティッシュ,てぃっしゅ,,名词,,,,,,,纸巾,1,1,"(ティッシュ,てぃっしゅ)"
1513,程度,ていど,,名词,,,,,,,程度,1,1,"(程度,ていど)"
1514,丁寧,ていねい,,形容词,形2,,,,,,礼貌、恭敬,1,1,"(丁寧,ていねい)"
1515,停留所,ていりゅうじょ,,名词,,,,,,,停靠站,1,1,"(停留所,ていりゅうじょ)"
1516,データ,でーた,,名词,,,,,,,数据,1,1,"(データ,でーた)"
1517,テープ,てーぷ,,名词,,,,,,,磁带,1,1,"(テープ,てーぷ)"
1518,テーブル,てーぶる,,名词,,,,,,,桌子,1,1,"(テーブル,てーぶる)"
1519,テーマ,てーま,,名词,,,,,,,主题,1,1,"(テーマ,てーま)"
1520,出かける,でかける,,动词,动2,,,,,自,出门,1,1,"(出かける,でかける)"
1521,手紙,てがみ,,名词,,,,,,,信,1,1,"(手紙,てがみ)"
1522,敵,てき,,名词,,,,,,,敌人,1,1,"(敵,てき)"
1523,出来上がる,できあがる,,动词,动1,,,,,自,完成,1,1,"(出来上がる,できあがる)"
1524,できごと,できごと,,名词,,,,,,,事情,1,1,"(できごと,できごと)"
1525,テキスト,てきすと,,名词,,,,,,,文本,1,1,"(テキスト,てきすと)"
1526,適当,てきとう,,形容词,形2,,,,,,适当的,1,1,"(適当,てきとう)"
1527,できる,できる,,动词,动2,,,,,自,能,1,1,"(できる,できる)"
1528,出来るだけ,できるだけ,,副词,,,,,,,尽可能,1,1,"(出来るだけ,できるだけ)"
1529,出口,でぐち,,名词,,,,,,,出口,1,1,"(出口,でぐち)"
1530,デザイン,でざいん,,名词,,动词,动3,,,他,设计,1,1,"(デザイン,でざいん)"
1531,テスト,てすと,五十音,名词,,动词,动3,,,他,测验,1,1,"(テスト,てすと)"
1532,鉄,てつ,,名词,,,,,,,铁,1,1,"(鉄,てつ)"
1533,手伝う,てつだう,,动词,动1,,,,,他,帮忙,1,1,"(手伝う,てつだう)"
1534,手続き,てつづき,,名词,,,,,,,手续,1,1,"(手続き,てつづき)"
1535,鉄道,てつどう,,名词,,,,,,,铁道,1,1,"(鉄道,てつどう)"
1536,テニス,てにす,,名词,,,,,,,网球,1,1,"(テニス,てにす)"
1537,では,では,,连词,,,,,,,那么,1,1,"(では,では)"
1538,デパート,でぱーと,,名词,,,,,,,商场,1,1,"(デパート,でぱーと)"
1539,手袋,てぶくろ,,名词,,,,,,,手套,1,1,"(手袋,てぶくろ)"
1540,手本,てほん,,名词,,,,,,,范本,1,1,"(手本,てほん)"
1541,でも,でも,,连词,,,,,,,但是,1,1,"(でも,でも)"
1542,寺,てら,,名词,,,,,,,寺庙,1,1,"(寺,てら)"
1543,照らす,てらす,,动词,动1,,,,,他,照耀,1,1,"(照らす,てらす)"
1544,出る,でる,,动词,动2,,,,,自,出来,1,1,"(出る,でる)"
1545,テレビ,てれび,Ｌ14,名词,,,,,,,电视,1,1,"(テレビ,てれび)"
1546,点,てん,,名词,,,,,,,点,1,1,"(点,てん)"
1547,店員,てんいん,,名词,,,,,,,店员,1,1,"(店員,てんいん)"
1548,天気,てんき,,名词,,,,,,,天气,1,1,"(天気,てんき)"
1549,電気,でんき,,名词,,,,,,,电、电气,1,1,"(電気,でんき)"
1550,伝言,でんごん,,名词,,动词,动3,,,他,传言,1,1,"(伝言,でんごん)"
1551,展示,てんじ,,名词,,动词,动3,,,他,展示,1,1,"(展示,てんじ)"
1552,電子,でんし,,名词,,,,,,,电子,1,1,"(電子,でんし)"
1553,電車,でんしゃ,,名词,,,,,,,电车,1,1,"(電車,でんしゃ)"
1554,天井,てんじょう,,名词,,,,,,,天花板,1,1,"(天井,てんじょう)"
1555,電池,でんち,,名词,,,,,,,电池,1,1,"(電池,でんち)"
1556,伝統,でんとう,,名词,,,,,,,传统,1,1,"(伝統,でんとう)"
1557,電灯,でんとう,,名词,,,,,,,电灯,1,1,"(電灯,でんとう)"
1558,天皇,てんのう,,名词,,,,,,,天皇,1,1,"(天皇,てんのう)"
1559,てんぷら,てんぷら,,名词,,,,,,,天妇罗,1,1,"(てんぷら,てんぷら)"
1560,展覧会,てんらんかい,,名词,,,,,,,展览会,1,1,"(展覧会,てんらんかい)"
1561,電話,でんわ,五十音,名词,,动词,动3,,,自,电话、打电话,1,1,"(電話,でんわ)"
1562,戸,と,,名词,,,,,,,户、门户,1,1,"(戸,と)"
1563,度,ど,,名词,,,,,,,次数、角度,2,1,"(度,ど)"
1564,ドア,どあ,,名词,,,,,,,门、扉,1,1,"(ドア,どあ)"
1565,問い,とい,,名词,,,,,,,提问、问题,1,1,"(問い,とい)"
1566,トイレ,といれ,L08,名词,,,,,,,厕所,1,1,"(トイレ,といれ)"
1567,どう,どう,,副词,,,,,,,怎样、如何,1,1,"(どう,どう)"
1568,どうか,どうか,,副词,,,,,,,请、设法、是～还是～,1,1,"(どうか,どうか)"
1569,同級生,どうきゅうせい,,名词,,,,,,,同学,1,1,"(同級生,どうきゅうせい)"
1570,道具,どうぐ,,名词,,,,,,,工具、道具,1,1,"(道具,どうぐ)"
1571,同士,どうし,,缀词(后),,,,,,,同伴、彼此一样,1,1,"(同士,どうし)"
1572,同時,どうじ,,名词,,,,,,,同时、同时代,1,1,"(同時,どうじ)"
1573,どうして,どうして,,副词,,,,,,,如何、为什么,1,1,"(どうして,どうして)"
1574,当然,とうぜん,,副词,,形容词,形2,,,,当然、理所当然,1,1,"(当然,とうぜん)"
1575,どうぞ,どうぞ,L07,副词,,,,,,,请、可以,1,1,"(どうぞ,どうぞ)"
1576,到着,とうちゃく,,名词,,动词,动3,,,自,到达、抵达,1,1,"(到着,とうちゃく)"
1577,とうとう,とうとう,,副词,,,,,,,终于、终究,1,1,"(とうとう,とうとう)"
1578,当番,とうばん,,名词,,,,,,,值班、值日,1,1,"(当番,とうばん)"
1579,動物,どうぶつ,,名词,,,,,,,动物、兽,1,1,"(動物,どうぶつ)"
1580,どうも,どうも,,副词,,,,,,,怎么也、总觉得、实在是,1,1,"(どうも,どうも)"
1581,道路,どうろ,,名词,,,,,,,道路、公路,1,1,"(道路,どうろ)"
1582,童話,どうわ,,名词,,,,,,,童话,1,1,"(童話,どうわ)"
1583,遠い,とおい,,形容词,形1,,,,,,远的、疏远的、久远的,1,1,"(遠い,とおい)"
1584,遠く,とおく,,名词,,,,,,,远方、远处,1,1,"(遠く,とおく)"
1585,通す,とおす,,动词,动1,,,,,他,通过、穿过、渗透,1,1,"(通す,とおす)"
1586,通り,とおり,,名词,,,,,,,马路,1,1,"(通り,とおり)"
1587,どおり,どおり,,缀词(后),,,,,,,一样、同样,1,1,"(どおり,どおり)"
1588,通る,とおる,,动词,动1,,,,,自,通过、穿过、通畅,1,1,"(通る,とおる)"
1589,都会,とかい,,名词,,,,,,,都市、城市,1,1,"(都会,とかい)"
1590,時,とき,,名词,,,,,,,时间、时候,2,1,"(時,とき)"
1591,時々,ときどき,,副词,,,,,,,有时、时常,1,1,"(時々,ときどき)"
1592,どきどき,どきどき,,副词,,,,,,,七上八下、忐忑不安,1,1,"(どきどき,どきどき)"
1593,時に,ときに,,副词,,,,,,,有时、那时候,1,1,"(時に,ときに)"
1594,得,とく,,名词,,形容词,形2,,,,有利、合算,1,1,"(得,とく)"
1595,解く,とく,,动词,动1,,,,,他,得出答案、解开（绳结等）,1,1,"(解く,とく)"
1596,得意,とくい,,形容词,形2,,,,,,得意、擅长,1,1,"(得意,とくい)"
1597,特徴,とくちょう,,名词,,,,,,,特征,1,1,"(特徴,とくちょう)"
1598,特に,とくに,,副词,,,,,,,特、特别,1,1,"(特に,とくに)"
1599,特別,とくべつ,,副词,,形容词,形2,,,,特别、格外,1,1,"(特別,とくべつ)"
1600,独立,どくりつ,,名词,,动词,动3,,,自,独立、单独存在,1,1,"(独立,どくりつ)"
1601,時計,とけい,五十音,名词,,,,,,,钟、表,1,1,"(時計,とけい)"
1602,溶ける,とける,,动词,动2,,,,,自,溶化,1,1,"(溶ける,とける)"
1603,解ける,とける,,动词,动2,,,,,自,（把系着的东西）解开、消除,1,1,"(解ける,とける)"
1604,所,ところ,,名词,,,,,,,地方、部分,1,1,"(所,ところ)"
1605,ところが,ところが,,连词,,,,,,,然而、即使～也～,1,1,"(ところが,ところが)"
1606,ところで,ところで,,连词,,,,,,,可是、即便,1,1,"(ところで,ところで)"
1607,ところどころ,ところどころ,,名词,,,,,,,到处,1,1,"(ところどころ,ところどころ)"
1608,年,とし,,名词,,,,,,,年、年龄,1,1,"(年,とし)"
1609,都市,とし,,名词,,,,,,,城市、都市,1,1,"(都市,とし)"
1610,図書館,としょかん,五十音,名词,,,,,,,图书馆,1,1,"(図書館,としょかん)"
1611,年寄り,としより,,名词,,,,,,,老人、（相扑）顾问,1,1,"(年寄り,としより)"
1612,閉じる,とじる,,动词,动2,,,,,自他,关闭、盖上,1,1,"(閉じる,とじる)"
1613,戸棚,とだな,,名词,,,,,,,柜、壁橱,1,1,"(戸棚,とだな)"
1614,土地,とち,,名词,,,,,,,土地、地方,1,1,"(土地,とち)"
1615,途中,とちゅう,,名词,,,,,,,途中、中途,1,1,"(途中,とちゅう)"
1616,突然,とつぜん,,副词,,,,,,,突然、忽然,1,1,"(突然,とつぜん)"
1617,とても,とても,,副词,,,,,,,非常、无论如何也,1,1,"(とても,とても)"
1618,届く,とどく,,动词,动1,,,,,自,寄到、达到,1,1,"(届く,とどく)"
1619,届ける,とどける,,动词,动2,,,,,他,送到、使达到,1,1,"(届ける,とどける)"
1620,隣,となり,L08,名词,,,,,,,邻居、旁边,1,1,"(隣,となり)"
1621,とにかく,とにかく,,副词,,,,,,,无论如何、总之,1,1,"(とにかく,とにかく)"
1622,飛ぶ,とぶ,,动词,动1,,,,,自,飞、飞行,1,1,"(飛ぶ,とぶ)"
1623,トマト,とまと,,名词,,,,,,,西红柿、番茄,1,1,"(トマト,とまと)"
1624,止まる,とまる,,动词,动1,,,,,自,停止、停息,1,1,"(止まる,とまる)"
1625,泊まる,とまる,,动词,动1,,,,,自,投宿、停泊,1,1,"(泊まる,とまる)"
1626,止める,とめる,,动词,动2,,,,,他,停止、止、堵,2,1,"(止める,とめる)"
1627,泊める,とめる,,动词,动2,,,,,他,住宿、停泊,1,1,"(泊める,とめる)"
1628,ともに,とも,,缀词(后),,,,,,,都、共,2,1,"(ともに,とも)"
1629,友だち,ともだち,,名词,,,,,,,朋友,1,1,"(友だち,ともだち)"
1630,ともに,ともに,,副词,,,,,,,共同、全、均,2,1,"(ともに,ともに)"
1631,トラック,とらっく,,名词,,,,,,,卡车、跑道,1,1,"(トラック,とらっく)"
1632,ドラマ,どらま,,名词,,,,,,,连续剧、剧本,1,1,"(ドラマ,どらま)"
1633,鳥,とり,,名词,,,,,,,鸟,1,1,"(鳥,とり)"
1634,取り入れる,とりいれる,,动词,动2,,,,,他,引进、采用,1,1,"(取り入れる,とりいれる)"
1635,取り替える,とりかえる,,动词,动2,,,,,他,交换、更换,1,1,"(取り替える,とりかえる)"
1636,取り組む,とりくむ,,动词,动1,,,,,自,着手、致力于、与～为对手,1,1,"(取り組む,とりくむ)"
1637,取り出す,とりだす,,动词,动1,,,,,他,取出、掏出、选出,1,1,"(取り出す,とりだす)"
1638,努力,どりょく,,名词,,动词,动3,,,自,努力,1,1,"(努力,どりょく)"
1639,取る,とる,,动词,动1,,,,,他,拿、取、操作,1,1,"(取る,とる)"
1640,ドル,どる,L09,名词,,量词,,,,,美元、金钱,1,1,"(ドル,どる)"
1641,どれ,どれ,L04,代词,疑问代词,,,,,,哪个,1,1,"(どれ,どれ)"
1642,取れる,とれる,,动词,动2,,,,,自,脱落、掉下、调和、平衡,1,1,"(取れる,とれる)"
1643,泥棒,どろぼう,,名词,,,,,,,小偷、盗贼,1,1,"(泥棒,どろぼう)"
1644,どんどん,どんどん,,副词,,,,,,,咚咚、连续不断、一个劲儿,1,1,"(どんどん,どんどん)"
1645,トンネル,とんねる,,名词,,,,,,,隧道、（棒球）漏球,1,1,"(トンネル,とんねる)"
1646,ない,ない,,形容词,形1,,,,,,没有、不,1,1,"(ない,ない)"
1647,ナイフ,ないふ,,名词,,,,,,,小刀、餐刀,1,1,"(ナイフ,ないふ)"
1648,内容,ないよう,,名词,,,,,,,内容,1,1,"(内容,ないよう)"
1649,なお,なお,,副词,,连词,,,,,更加、再者,1,1,"(なお,なお)"
1650,治す,なおす,,动词,动1,,,,,他,治疗、医治,1,1,"(治す,なおす)"
1651,直す,なおす,,动词,动1,,,,,他,改正、矫正、修改、修理,1,1,"(直す,なおす)"
1652,治る,なおる,,动词,动1,,,,,自,病医好、痊愈,1,1,"(治る,なおる)"
1653,直る,なおる,,动词,动1,,,,,自,改正过来、修理好,1,1,"(直る,なおる)"
1654,中,なか,Ｌ13,名词,,,,,,,里面、当中,3,1,"(中,なか)"
1655,仲,なか,,名词,,,,,,,关系、矫情,1,1,"(仲,なか)"
1656,長い,ながい,L13-2,形容词,形1,,,,,,长的、长久的,1,1,"(長い,ながい)"
1657,流す,ながす,,动词,动1,,,,,他,流、淌、播放,1,1,"(流す,ながす)"
1658,なかなか,なかなか,,副词,,,,,,,非常、相当、（不）容易,1,1,"(なかなか,なかなか)"
1659,仲間,なかま,,名词,,,,,,,伙伴、同事、朋友,1,1,"(仲間,なかま)"
1660,眺める,ながめる,,动词,动2,,,,,他,眺望、凝视,1,1,"(眺める,ながめる)"
1661,仲良し,なかよし,,名词,,,,,,,要好、好朋友,1,1,"(仲良し,なかよし)"
1662,流れる,ながれる,,动词,动2,,,,,自,流、淌、流动、流逝,1,1,"(流れる,ながれる)"
1663,泣く,なく,,动词,动1,,,,,自,哭泣、感觉为难,1,1,"(泣く,なく)"
1664,鳴く,なく,,动词,动1,,,,,自,鸣、叫,1,1,"(鳴く,なく)"
1665,なくす,なくす,,动词,动1,,,,,他,丢掉、消灭,1,1,"(なくす,なくす)"
1666,無くなる,なくなる,,动词,动1,,,,,自,完、尽、遗失,1,1,"(無くなる,なくなる)"
1667,亡くなる,なくなる,,动词,动1,,,,,自,死、去世,1,1,"(亡くなる,なくなる)"
1668,殴る,なぐる,,动词,动1,,,,,他,殴打、揍,1,1,"(殴る,なぐる)"
1669,投げる,なげる,,动词,动2,,,,,他,投、扔、投射,1,1,"(投げる,なげる)"
1670,なさけない,なさけない,,形容词,形1,,,,,,糟糕的、遗憾的,1,1,"(なさけない,なさけない)"
1671,なし,なし,,名词,,,,,,,无、没有,1,1,"(なし,なし)"
1672,なぜ,なぜ,L06,代词,,副词,,,,,为什么,1,1,"(なぜ,なぜ)"
1673,夏,なつ,,名词,,,,,,,夏天,1,1,"(夏,なつ)"
1674,懐かしい,なつかしい,,形容词,形1,,,,,,怀念的、眷恋的,1,1,"(懐かしい,なつかしい)"
1675,斜め,ななめ,,名词,,形容词,形2,,,,倾斜、闹情绪,1,1,"(斜め,ななめ)"
1676,何,なに／なん,L02,名词,,,,,,,什么,1,1,"(何,なに／なん)"
1677,鍋,なべ,,名词,,,,,,,锅、火锅,1,1,"(鍋,なべ)"
1678,生,なま,,名词,,,,,,,生、自然、直接,1,1,"(生,なま)"
1679,名前,なまえ,,名词,,,,,,,名字、姓名,1,1,"(名前,なまえ)"
1680,怠ける,なまける,,动词,动2,,,,,自他,懒惰,1,1,"(怠ける,なまける)"
1681,波,なみ,,名词,,,,,,,波、波浪、（振动）波,1,1,"(波,なみ)"
1682,並木,なみき,,名词,,,,,,,街树、街旁树,1,1,"(並木,なみき)"
1683,涙,なみだ,,名词,,,,,,,眼泪、同情心,1,1,"(涙,なみだ)"
1684,滑らか,なめらか,,形容词,形2,,,,,,光滑、滑溜、（说话）流畅,1,1,"(滑らか,なめらか)"
1685,悩む,なやむ,,动词,动1,,,,,自,烦恼、苦恼,1,1,"(悩む,なやむ)"
1686,習う,ならう,,动词,动1,,,,,他,学习、练习,1,1,"(習う,ならう)"
1687,並ぶ,ならぶ,,动词,动1,,,,,自,排、排成、摆满、陈列,1,1,"(並ぶ,ならぶ)"
1688,並べる,ならべる,,动词,动2,,,,,他,排列、陈列,1,1,"(並べる,ならべる)"
1689,成る,なる,,动词,动1,,,,,自,变成、成为、达到,1,1,"(成る,なる)"
1690,鳴る,なる,Ｌ11,动词,动1,,,,,自,鸣、响、驰名、闻名,1,1,"(鳴る,なる)"
1691,なるべく,なるべく,,副词,,,,,,,尽量、尽可能,1,1,"(なるべく,なるべく)"
1692,なるほど,なるほど,,副词,,,,,,,的确、怪不得,1,1,"(なるほど,なるほど)"
1693,慣れる,なれる,,动词,动2,,,,,自,习惯、惯于～,1,1,"(慣れる,なれる)"
1694,縄,なわ,,名词,,,,,,,绳、绳索、特指绑架犯人的绳索,1,1,"(縄,なわ)"
1695,縄跳び,なわとび,,名词,,,,,,,跳绳,1,1,"(縄跳び,なわとび)"
1696,何だか,なんだか,,副词,,,,,,,总觉得、总有点、是什么,1,1,"(何だか,なんだか)"
1697,なんと,なんと,,副词,,,,,,,多么、竟然,1,1,"(なんと,なんと)"
1698,何とか,なんとか,,副词,,,,,,,设法、勉强、总算,1,1,"(何とか,なんとか)"
1699,なんとなく,なんとなく,,副词,,,,,,,（不知为什么）总觉得、无意中,1,1,"(なんとなく,なんとなく)"
1700,ナンバー,なんばー,,名词,,,,,,,号码、号数,1,1,"(ナンバー,なんばー)"
1701,におい,におい,,名词,,,,,,,味儿、气味儿、气息,1,1,"(におい,におい)"
1702,苦い,にがい,,形容词,形1,,,,,,苦、难受,1,1,"(苦い,にがい)"
1703,逃がす,にがす,,动词,动1,,,,,他,放跑、没抓住,1,1,"(逃がす,にがす)"
1704,苦手,にがて,,形容词,形2,,,,,,不善于、棘手、难对付,1,1,"(苦手,にがて)"
1705,賑やか,にぎやか,,形容词,形2,,,,,,热闹的、繁华的,1,1,"(賑やか,にぎやか)"
1706,握る,にぎる,,动词,动1,,,,,他,握、捏饭团,1,1,"(握る,にぎる)"
1707,肉,にく,五十音,名词,,,,,,,肉类、肌肉,1,1,"(肉,にく)"
1708,にくい,にくい,,缀词(后),,,,,,,难以～,1,1,"(にくい,にくい)"
1709,逃げる,にげる,,动词,动2,,,,,自,逃跑、躲避,1,1,"(逃げる,にげる)"
1710,にこにこ,にこにこ,,副词,,,,,,,笑眯眯、笑容可掬,1,1,"(にこにこ,にこにこ)"
1711,西,にし,,名词,,,,,,,西、西方,1,1,"(西,にし)"
1712,日時,にちじ,,名词,,,,,,,日期与时刻、天数与时间,1,1,"(日時,にちじ)"
1713,日用品,にちようひん,,名词,,,,,,,日用品,1,1,"(日用品,にちようひん)"
1714,日記,にっき,五十音,名词,,,,,,,日记,1,1,"(日記,にっき)"
1715,日本,にほん,L01,名词,,,,,,,日本,1,1,"(日本,にほん)"
1716,荷物,にもつ,,名词,,,,,,,货物、行李、累赘,1,1,"(荷物,にもつ)"
1717,入院,にゅういん,,名词,,动词,动3,,,自,住院,1,1,"(入院,にゅういん)"
1718,入学,にゅうがく,,名词,,动词,动3,,,自,入学,1,1,"(入学,にゅうがく)"
1719,ニュース,にゅーす,,名词,,,,,,,新闻、消息,1,1,"(ニュース,にゅーす)"
1720,入力,にゅうりょく,,名词,,动词,动3,,,他,输入,1,1,"(入力,にゅうりょく)"
1721,似る,にる,,动词,动2,,,,,自,像、类似,1,1,"(似る,にる)"
1722,煮る,にる,,动词,动2,,,,,他,煮、炖、熬,1,1,"(煮る,にる)"
1723,庭,にわ,,名词,,,,,,,院子、庭院,1,1,"(庭,にわ)"
1724,鶏,にわとり,,名词,,,,,,,鸡,1,1,"(鶏,にわとり)"
1725,人気,にんき,,名词,,,,,,,受欢迎,1,1,"(人気,にんき)"
1726,人形,にんぎょう,,名词,,,,,,,娃娃、偶人、傀儡,1,1,"(人形,にんぎょう)"
1727,人間,にんげん,,名词,,,,,,,人、人类、人品、品质,1,1,"(人間,にんげん)"
1728,縫う,ぬう,,动词,动1,,,,,他,缝、刺绣,1,1,"(縫う,ぬう)"
1729,拔く,ぬく,,动词,动1,,,,,他,抽出、选出、清除,1,1,"(拔く,ぬく)"
1730,脱ぐ,ぬぐ,,动词,动1,,,,,他,摘掉、脱,1,1,"(脱ぐ,ぬぐ)"
1731,拔ける,ぬける,,动词,动2,,,,,自,脱落、拔掉、掉落、漏掉,1,1,"(拔ける,ぬける)"
1732,盗む,ぬすむ,,动词,动1,,,,,他,偷盗、背着、抽空,1,1,"(盗む,ぬすむ)"
1733,布,ぬの,,名词,,,,,,,布、布匹,1,1,"(布,ぬの)"
1734,塗る,ぬる,,动词,动1,,,,,他,涂、擦、擦粉,1,1,"(塗る,ぬる)"
1735,ぬるい,ぬるい,,形容词,形1,,,,,,微温、宽大,1,1,"(ぬるい,ぬるい)"
1736,ぬれる,ぬれる,,动词,动2,,,,,自,淋湿,1,1,"(ぬれる,ぬれる)"
1737,根,ね,,名词,,,,,,,根、根源、根据、本性,1,1,"(根,ね)"
1738,願う,ねがう,,动词,动1,,,,,他,请求、要求、愿望,1,1,"(願う,ねがう)"
